list_name,label,name,district,upazila,union_name,ward
village_list, Chamta,789527314,78,7895,789527,7895273
village_list, Uttar Kalai Kishore,785711411,78,7857,785711,7857114
village_list,Purbo Botolebunia,789567223,78,7895,789567,7895672
village_list, Uttar Char Biswas-2,785737204,78,7857,785737,7857372
village_list,Panpatty Hundupara,785778112,78,7857,785778,7857781
village_list,Daskhin Kachua,785750627,78,7857,785750,7857506
village_list,Jugipura,785778516,78,7857,785778,7857785
village_list,Purbo Dokhin Hartokibari,789513805,78,7895,789513,7895138
village_list,Uttar Char Amkhola,785711103,78,7857,785711,7857111
village_list,Titkata,789531813,78,7895,789531,7895318
village_list,Dibuapur,789533401,78,7895,789533,7895334
village_list,Panchim Sonakhali,040923515,04,0409,040923,0409235
village_list,Charlat Kheaghat,789732513,78,7897,789732,7897325
village_list,Paschim Baro Char Kazol,785739206,78,7857,785739,7857392
village_list,Maddha Char Chandrailer,785769505,78,7857,785769,7857695
village_list,Dokhin Coto Bighai,789513702,78,7895,789513,7895137
village_list,Panchim Bahalgasia,789533505,78,7895,789533,7895335
village_list,Botolebunia,789567222,78,7895,789567,7895672
village_list,Modho Shehakathi,789527818,78,7895,789527,7895278
village_list,Maddho Char Laxmi,789734308,78,7897,789734,7897343
village_list,Char Madarbunia,789783824,78,7897,789783,7897838
village_list,Passim Chatlakhali,789744927,78,7897,789744,7897449
village_list,Purbo Char Laxmi,789734309,78,7897,789734,7897343
village_list,Purba Choto Auliapur ,789510623,78,7895,789510,7895106
village_list,Purbo Mathivanga ,789513318,78,7895,789513,7895133
village_list,Daskhin Banshbunia,785711515,78,7857,785711,7857115
village_list,Chokidar Para,789732102,78,7897,789732,7897321
village_list,Maddah Ichadi,785769720,78,7857,785769,7857697
village_list,Nijsuhari,785711618,78,7857,785711,7857116
village_list,Uttar Charkhali,785767306,78,7857,785767,7857673
village_list,Purba Morichbunia,789574514,78,7895,789574,7895745
village_list,Coto Bighai,789513625,78,7895,789513,7895136
village_list,Chitnakhali,789510818,78,7895,789510,7895108
village_list,Passim Vuyyar howla,789744307,78,7897,789744,7897443
village_list,Uttar Horimirtunjoy,040987909,04,0409,040987,0409879
village_list,Uttar Char Agosti,785737926,78,7857,785737,7857379
village_list,Chaola,040923309,04,0409,040923,0409233
village_list,Dakhin Barunbaria,789574205,78,7895,789574,7895742
village_list,Bauria Chariani,785711925,78,7857,785711,7857119
village_list,Bashtala,785778708,78,7857,785778,7857787
village_list,Uttar Bibirhaola,789732707,78,7897,789732,7897327
village_list,Uttar Siman Kortkhali,785750523,78,7857,785750,7857505
village_list,19 no Rangabali,789783308,78,7897,789783,7897833
village_list,Moddho Sheba Dakkin,785739515,78,7857,785739,7857395
village_list,Paschin foolkhali,785755918,78,7857,785755,7857559
village_list,Purbo Boalia,785767916,78,7857,785767,7857679
village_list,Dokhin Mohiskata,040987402,04,0409,040987,0409874
village_list,Uttar Badura,789510715,78,7895,789510,7895107
village_list,Moddho Uttar Char Biswas-1,785737102,78,7857,785737,7857371
village_list,Char Madarbunia,789783102,78,7897,789783,7897831
village_list,Modho Morichbunia,789574515,78,7895,789574,7895745
village_list,Porchim Gazipur,040923926,04,0409,040923,0409239
village_list,Uttar Maddha Bibir Bowla,789732823,78,7897,789732,7897328
village_list,Hapua Khali,789783412,78,7897,789783,7897834
village_list, Uttar Bazargona,789574719,78,7895,789574,7895747
village_list,Baro Ghor Pokkhia,789567909,78,7895,789567,7895679
village_list,Godanga ,040923618,04,0409,040923,0409236
village_list,Cunakhali Bazar,040987505,04,0409,040987,0409875
village_list,Uttar Bibirhaola,789732824,78,7897,789732,7897328
village_list,Tamespal,040923308,04,0409,040923,0409233
village_list,Dokhin Horimirtunjoy,040987907,04,0409,040987,0409879
village_list, Balaikati Psachil Amkhola,785711205,78,7857,785711,7857112
village_list,Paschim Char Montaz,789734412,78,7897,789734,7897344
village_list,Uttor Filkhali,789744822,78,7897,789744,7897448
village_list,Fatullah,789510103,78,7895,789510,7895101
village_list,Chowha katabon,789783411,78,7897,789783,7897834
village_list, Dharmonarayan,040923205,04,0409,040923,0409232
village_list,Modho Chalitabunia,040923412,04,0409,040923,0409234
village_list,Panchim Ballabpur,789533112,78,7895,789533,7895331
village_list,Daskhin Perdakua,785755206,78,7857,785755,7857552
village_list,Uttar Gerakhali,789567805,78,7895,789567,7895678
village_list,Uttar Badura,789510816,78,7895,789510,7895108
village_list,Uttar Mathivanga,789513523,78,7895,789513,7895135
village_list,Dorikata,040923822,04,0409,040923,0409238
village_list,Purbo Jainkathi ,789527501,78,7895,789527,7895275
village_list,Paschim Sutabaria,785750201,78,7857,785750,7857502
village_list,Purbo Chiknikandi,785750110,78,7857,785750,7857501
village_list,Howladarpara,789732103,78,7897,789732,7897321
village_list,Uttar keyabunia,789531624,78,7895,789531,7895316
village_list,Dakkhin Gulshakhali,040963102,04,0409,040963,0409631
village_list,Purbo Paksha,785767710,78,7857,785767,7857677
village_list,Choto Bazarghona,789574720,78,7895,789574,7895747
village_list,Daskhin Chinabunia,789732515,78,7897,789732,7897325
village_list,Purbo hetalia,789533318,78,7895,789533,7895333
village_list,Paschim Hoglabunia,785755407,78,7857,785755,7857554
village_list,Dakhin Morichbunia,789574616,78,7895,789574,7895746
village_list,Uttar Pakshia,785767711,78,7857,785767,7857677
village_list,Char Bangla,785737925,78,7857,785737,7857379
village_list,Paschim Boalia,785767815,78,7857,785767,7857678
village_list,Uttar Bazarghona,789574823,78,7895,789574,7895748
village_list,Koralia,789744617,78,7897,789744,7897446
village_list,Dokhin Khekuani,040963511,04,0409,040963,0409635
village_list,Calitabunia ,789567701,78,7895,789567,7895677
village_list,Gandadula,789783719,78,7897,789783,7897837
village_list,Gorabala ,785767523,78,7857,785767,7857675
village_list,Guabaria,789574102,78,7895,789574,7895741
village_list,Daskhin Dari Baherchar,785711101,78,7857,785711,7857111
village_list,Char Maiya,785737617,78,7857,785737,7857376
village_list,Vutumia,789513316,78,7895,789513,7895133
village_list,Fakirkhali ,040963827,04,0409,040963,0409638
village_list,Moddho Baro Sheba,785739719,78,7857,785739,7857397
village_list,Purbo Haridebpur,785769926,78,7857,785769,7857699
village_list,Purbo-Uttar  Sutabaria,785750203,78,7857,785750,7857502
village_list,Modho kawabunia,040987111,04,0409,040987,0409871
village_list,Uttar-Daskhi Ichadi,785769721,78,7857,785769,7857697
village_list,Panchim Tuskhali ,789513213,78,7895,789513,7895132
village_list,Uttar khakdan,040987318,04,0409,040987,0409873
village_list,Uttar jainkathi,789527424,78,7895,789527,7895274
village_list,Passim Kawkhali,789744205,78,7897,789744,7897442
village_list,Modho Choto Auliapur,789510624,78,7895,789510,7895106
village_list,Modho Bahalgasia,789533506,78,7895,789533,7895335
village_list,Purbo Hogolbunia,785755409,78,7857,785755,7857554
village_list,Maddha Foolkhali,785755917,78,7857,785755,7857559
village_list,Char Tojammel,789744720,78,7897,789744,7897447
village_list,Uttor Vhanguni,789744721,78,7897,789744,7897447
village_list,Dokhin khakdan,040987316,04,0409,040987,0409873
village_list,Joymanik,785778304,78,7857,785778,7857783
village_list,Golbunia,040923102,04,0409,040923,0409231
village_list,Maddah Chhailabunia,785711617,78,7857,785711,7857116
village_list,Dakshin Pakshia,785767712,78,7857,785767,7857677
village_list, Purbo Titkata,789531916,78,7895,789531,7895319
village_list,Uttar Char Montaz,789734513,78,7897,789734,7897345
village_list,Porchim Mathivanga,789513627,78,7895,789513,7895136
village_list,Sener Howla,789783410,78,7897,789783,7897834
village_list,Purbo Kalaraja,785750909,78,7857,785750,7857509
village_list,Purbo Modho hetalia,789533317,78,7895,789533,7895333
village_list,Purbo Char Unda,789734927,78,7897,789734,7897349
village_list,Modho Kalagachia,040963221,04,0409,040963,0409632
village_list,Purbo jainkathi,789527121,78,7895,789527,7895271
village_list,Dokhin Hazikhali,789567617,78,7895,789567,7895676
village_list,Maddha Artkhali,785755614,78,7857,785755,7857556
village_list,Kuralia,789567312,78,7895,789567,7895673
village_list,Paschim Kalai Kishor,785711412,78,7857,785711,7857114
village_list,Dokin Boro Auliapur,789510101,78,7895,789510,7895101
village_list,Patukhali,789574925,78,7895,789574,7895749
village_list,Paschim Dhakkin Baro Char Kazol,785739204,78,7857,785739,7857392
village_list,Paschim Uttar Char Laxmi,789734307,78,7897,789734,7897343
village_list,Purbo Angulkata,040963406,04,0409,040963,0409634
village_list,Purbo Sonakhali,040923513,04,0409,040923,0409235
village_list,Pamischim Char Laxmi,789734204,78,7897,789734,7897342
village_list,Panchim Mathivanga,789513419,78,7895,789513,7895134
village_list,Uttar Gupterhaola,785778822,78,7857,785778,7857788
village_list,Uttar Posurbunia,789531520,78,7895,789531,7895315
village_list,Modho Sonakhali,040923514,04,0409,040923,0409235
village_list,Mridhakanda,789574927,78,7895,789574,7895749
village_list,Uttar Boalia,785767522,78,7857,785767,7857675
village_list,Maddha Kishnapu,785755826,78,7857,785755,7857558
village_list,Uttar Maddha Chalitabunia,789732320,78,7897,789732,7897323
village_list,Daskhin Goalbunia,789732925,78,7897,789732,7897329
village_list,Moddo Kawkhali,789744206,78,7897,789744,7897442
village_list,Dokhin Tuskhali,789513112,78,7895,789513,7895131
village_list,Panchim Atharogachia ,040923824,04,0409,040923,0409238
village_list,Dokhin Dibuapur,789533402,78,7895,789533,7895334
village_list,Paschim Ratneshwar,785778306,78,7857,785778,7857783
village_list,Moddho Char Unda,789734926,78,7897,789734,7897349
village_list,Uttar Sharik Khali,789533927,78,7895,789533,7895339
village_list,Dhakkin Uttar Char Biswas-2,785737206,78,7857,785737,7857372
village_list,Uttar Barobaghai,789531102,78,7895,789531,7895311
village_list,Modho Gerakhali Khorakandi,789567806,78,7895,789567,7895678
village_list,DakhinBalaikathi,789510713,78,7895,789510,7895107
village_list,Uttar Shehakathi,789527909,78,7895,789527,7895279
village_list,keyabunia,789531725,78,7895,789531,7895317
village_list,Shajir Howla,789744616,78,7897,789744,7897446
village_list,Dakshin Kalikapur,785767201,78,7857,785767,7857672
village_list,Uttar Purbo Kalaraja,785750908,78,7857,785750,7857509
village_list,Uttarhazikhali,789567311,78,7895,789567,7895673
village_list,Moddho Char Kapalbera ,785739927,78,7857,785739,7857399
village_list,Dokhin Barobaghai,789531309,78,7895,789531,7895313
village_list,Paschim Dakua,785755511,78,7857,785755,7857555
village_list,Dokhin Ballabpur (Bosakbazar),789533110,78,7895,789533,7895331
village_list,Chaltabunia,789513703,78,7895,789513,7895137
village_list,Uttar Charkhali,785767409,78,7857,785767,7857674
village_list,Moddho Purbo Agosti,785737822,78,7857,785737,7857378
village_list,Kanchanbaria,785711927,78,7857,785711,7857119
village_list,Neta,789783823,78,7897,789783,7897838
village_list,Uttar Char Agosti,785737719,78,7857,785737,7857377
village_list,Boro Bazarghona,789574721,78,7895,789574,7895747
village_list,Khashaola,789510307,78,7895,789510,7895103
village_list,Purbo Titkata,789531814,78,7895,789531,7895318
village_list,Panchim Kalagachia,040963220,04,0409,040963,0409632
village_list,Hartokibaria,789513909,78,7895,789513,7895139
village_list,Dokhin Pasuribunia,789533721,78,7895,789533,7895337
village_list,Dakshin Char Chandrailer,785769401,78,7857,785769,7857694
village_list,Maddah Goalbunia,789732927,78,7897,789732,7897329
village_list,Moddho Paschim Char Montaz,789734720,78,7897,789734,7897347
village_list,Purbo Boro Sheba,785739721,78,7857,785739,7857397
village_list,Purbo Tulatali,785778621,78,7857,785778,7857786
village_list,Daskhin Charlata,789732616,78,7897,789732,7897326
village_list,C keyabunia,789531726,78,7895,789531,7895317
village_list,Purbo Sutabaria,785750202,78,7857,785750,7857502
village_list,Dokhin keyabunia,789531623,78,7895,789531,7895316
village_list,Daskhin Gupterhaola,785778824,78,7857,785778,7857788
village_list,Uttar Paschim Char Montaz,789734616,78,7897,789734,7897346
village_list,Dakshin Charkhali,785767407,78,7857,785767,7857674
village_list,Jorkhali,789531103,78,7895,789531,7895311
village_list,Purbo Amkhola,785711307,78,7857,785711,7857113
village_list,Uttar Morichbunia,789574411,78,7895,789574,7895744
village_list,Dkhin Angulkata,040963405,04,0409,040963,0409634
village_list,Dokhin jainkathi,789527423,78,7895,789527,7895274
village_list, Dokhin Purbo Titkata,789531917,78,7895,789531,7895319
village_list,Dokhin Choto Auliapur ,789510622,78,7895,789510,7895106
village_list, Uttar Jainkathi,789527503,78,7895,789527,7895275
village_list,Daskhin Maddha Chalitabunia,789732319,78,7897,789732,7897323
village_list,Dakkin Jugir howla,789783616,78,7897,789783,7897836
village_list,Dakshin Sutabaria,785750306,78,7857,785750,7857503
village_list,Uttar Dakua,785755510,78,7857,785755,7857555
village_list,Daskhi Baro Chatra,785755320,78,7857,785755,7857553
village_list, Uttar Chhailabunia,785711616,78,7857,785711,7857116
village_list,Tafalbaria,789574309,78,7895,789574,7895743
village_list,Maddha Sutabaria,785750304,78,7857,785750,7857503
village_list,Porbo Vuyyar howla,789744308,78,7897,789744,7897443
village_list,Daskhi n-Paschim Chalitabunia,789732321,78,7897,789732,7897323
village_list,Fedainagar,789527705,78,7895,789527,7895277
village_list,Maddah Dari Baherchar,785711102,78,7857,785711,7857111
village_list,Purba Pardakua,785755102,78,7857,785755,7857551
village_list,Khorda Maderbunia,789567120,78,7895,789567,7895671
village_list,Purbo Ballabpur ,789533215,78,7895,789533,7895332
village_list,Uttar Majhgram,785750420,78,7857,785750,7857504
village_list,Dokhin Gazipur,040923927,04,0409,040923,0409239
village_list,Modho Sharik Khali,789533926,78,7895,789533,7895339
village_list,Dokhin Auliapur,789510309,78,7895,789510,7895103
village_list,Daskhin Bibirhaola,785778926,78,7857,785778,7857789
village_list,Purbo Tuskhali,789513111,78,7895,789513,7895131
village_list,Vhanguni,789744618,78,7897,789744,7897446
village_list,Paschim Maddho Char Laxmi,789734205,78,7897,789734,7897342
village_list,Daskhin Phulkhali,785755916,78,7857,785755,7857559
village_list,Babur Howla,789783618,78,7897,789783,7897836
village_list,Uttar Chinabunia,789732410,78,7897,789732,7897324
village_list,Purbo keyabunia,789531622,78,7895,789531,7895316
village_list,Tuskhali,789513317,78,7895,789513,7895133
village_list,Charabunia ,789567513,78,7895,789567,7895675
village_list,Gorabala ,785767203,78,7857,785767,7857672
village_list, Uttar Purbo Amjadia,040963918,04,0409,040963,0409639
village_list,Majhikanda ,785778111,78,7857,785778,7857781
village_list,Panchim Dibuapur,789533403,78,7895,789533,7895334
village_list,Purbo Pasuribunia,789533719,78,7895,789533,7895337
village_list,Dokhin Dalachara,040963609,04,0409,040963,0409636
village_list,Dokhin Posurbunia,789531521,78,7895,789531,7895315
village_list,Uttar- Daskhin Haridebpur,785769927,78,7857,785769,7857699
village_list,Bazarghona,789574824,78,7895,789574,7895748
village_list,Modho Nundipara ,789567121,78,7895,789567,7895671
village_list,Uttar Pardakua,785755204,78,7857,785755,7857552
village_list,Dakkin Fulkhali,789744824,78,7897,789744,7897448
village_list,Uttar Morichbunia,789574513,78,7895,789574,7895745
village_list,Moddo Vuyyar howla,789744309,78,7897,789744,7897443
village_list,Moderbunia,789567310,78,7895,789567,7895673
village_list,Samuda bath,789783513,78,7897,789783,7897835
village_list,Purbo Dhakkin Char Biswas,785737513,78,7857,785737,7857375
village_list,Cunakhali Bridge,040987504,04,0409,040987,0409875
village_list,Naya Vhanguni,789744719,78,7897,789744,7897447
village_list,Porchim Gerakhali,789567804,78,7895,789567,7895678
village_list,Modho Titkata,789531815,78,7895,789531,7895318
village_list,Uttar Hogolbunia,785755408,78,7857,785755,7857554
village_list,Modho Hazikhali,789567616,78,7895,789567,7895676
village_list,Paschim Pardakua,785755205,78,7857,785755,7857552
village_list,Uttar Nayer Char,789734824,78,7897,789734,7897348
village_list,Maddha kachua,785750625,78,7857,785750,7857506
village_list,Maddha Kalikapur,785767120,78,7857,785767,7857671
village_list,Panchim Hartokibaria,789513907,78,7895,789513,7895139
village_list,Nalbunia Ghija,785778518,78,7857,785778,7857785
village_list,Daskhin Bibihowla,789732709,78,7897,789732,7897327
village_list,Paschim Uttar Baro Char Kazol,785739205,78,7857,785739,7857392
village_list, Shangkarpur,789567514,78,7895,789567,7895675
village_list,Fultola,789513421,78,7895,789513,7895134
village_list,Hindupara Maddha Artkhali,785755723,78,7857,785755,7857557
village_list,Dokhin Shehakathi,789527907,78,7895,789527,7895279
village_list,Amlibaria,789783925,78,7897,789783,7897839
village_list,Daskhin Chalitabunia,789732206,78,7897,789732,7897322
village_list,Dhakkin Uttar Char Biswas-3,785737309,78,7857,785737,7857373
village_list,Banik Bari,789510412,78,7895,789510,7895104
village_list,Uttar Kapabera,785739823,78,7857,785739,7857398
village_list,Porchim Kukua,040987722,04,0409,040987,0409877
village_list,Daskhin Marajangi,789732617,78,7897,789732,7897326
village_list,Dhakkin Purbo Char Agosti,785737721,78,7857,785737,7857377
village_list,Maddha Haridebpur,785769824,78,7857,785769,7857698
village_list,Uttar Dalachara,040963607,04,0409,040963,0409636
village_list,Panchim Coto Bighai,789513626,78,7895,789513,7895136
village_list,Maddha Kalai Kishor,785711410,78,7857,785711,7857114
village_list,Ichadi Char,785769608,78,7857,785769,7857696
village_list,Dokhin Pochakoralia,789510308,78,7895,789510,7895103
village_list,Muradnagar,785767524,78,7857,785767,7857675
village_list,Uttar Amkhola,785711206,78,7857,785711,7857112
village_list,Porbo Chatlakhali,789744926,78,7897,789744,7897449
village_list,Dokhin Gerakhali,789567908,78,7895,789567,7895679
village_list,NA,789510102,78,7895,789510,7895101
village_list,Potkabunia,789531205,78,7895,789531,7895312
village_list,Gol Tilla,789744514,78,7897,789744,7897445
village_list,Dokhin Hetalia ,789533316,78,7895,789533,7895333
